ID,firstName,middleName,lastName,generationalSuffix,primaryNumber,preDirectional,street,streetSuffix,postDirectional,unitDesignator,secondaryNumber,city,state,zipCode,zipExtension,phone,email,latitude,longitude,ip
2781,LEGEND,SAIF,DUDLEY,SR,15339,,FEIGHNER,RD,,,,FORT WAYNE,IN,46783,9619,,,,,
2782,LEGEND,SAIF,DUDLEY,SR,336,,SWINTON,WAY,,,,ARDEN ON THE SEVERN,MD,21146,1527,,,,,
2783,LEGEND,SAIF,DUDLEY,SR,,,,,,,,,,,,9175102621,,,,
2784,LEGEND,SAIF,DUDLEY,SR,,,,,,,,,,,,,LEGENDDUDLEY303@ACXIOM.COM,,,
2785,REINO,O,DUDLEY,,4501,,SHALE,CV,,,,CASH,AR,72404,6000,,,,,
2786,REINO,O,DUDLEY,,120,,3RD,ST,,,,BUFFALO,OK,73848,,,,,,
2787,REINO,O,DUDLEY,,,,,,,,,,,,,,REINODUDLEY861@ACXIOM.COM,,,
2788,REINO,O,DUDLEY,,,,,,,,,,,,,,REINODUDLEY603@ACXIOM.COM,,,
2789,EZEQUIEL,,HASSAN,SR,21,,WOODCREST,DR,,,,EAST GLENVILLE,NY,12302,4809,,,,,
2790,EZEQUIEL,,HASSAN,SR,408,,ANTELOPE,ST,,,,SCOTT CITY,KS,67871,1214,,,,,
2791,EZEQUIEL,,HASSAN,SR,,,,,,,,,,,,,EZEQUIELHASSAN108@ACXIOM.COM,,,
2792,CRAIG,U,HASSAN,,21,,WOODCREST,DR,,,,EAST GLENVILLE,NY,12302,4809,,,,,
2793,CRAIG,U,HASSAN,,3132,,GROUPER,DR,,,,SEBRING,FL,33870,7831,,,,,
2794,CRAIG,U,HASSAN,,,,,,,,,,,,,,CRAIGHASSAN507@ACXIOM.COM,,,
2795,CRAIG,U,HASSAN,,,,,,,,,,,,,,CRAIGHASSAN902@ACXIOM.COM,,,
2796,CORDELIA,Z,HASSAN,,21,,WOODCREST,DR,,,,EAST GLENVILLE,NY,12302,4809,,,,,
2797,CORDELIA,Z,HASSAN,,,,,,,,,,,,,5013423839,,,,
2798,CORDELIA,Z,HASSAN,,,,,,,,,,,,,,CORDELIAHASSAN437@ACXIOM.COM,,,
2799,AHMAD,I,HASSAN,,21,,WOODCREST,DR,,,,EAST GLENVILLE,NY,12302,4809,,,,,
2800,JAMYAH,R,HASSAN,,21,,WOODCREST,DR,,,,EAST GLENVILLE,NY,12302,4809,,,,,
2801,JAMYAH,R,HASSAN,,200,,ZENO,ST,W,,,KAYLOR,SD,57376,,,,,,
2802,JAMYAH,R,HASSAN,,,,,,,,,,,,,5013420571,,,,
2803,JAMYAH,R,HASSAN,,,,,,,,,,,,,,JAMYAHHASSAN267@ACXIOM.COM,,,
2804,SURI,U,BULLARD,,161,,VALHALLA,LN,,,,NORWAY,ME,4268,,,,,,
2805,SURI,U,BULLARD,,159,S,SHORE,DR,,,,LAKESIDE,IA,50588,7476,,,,,
2806,SURI,U,BULLARD,,4849,N,HOMESTEAD,ST,,,,BEL AIRE,KS,67220,1635,,,,,
2807,SURI,U,BULLARD,,,,,,,,,,,,,5013425936,,,,
2808,SURI,U,BULLARD,,,,,,,,,,,,,,SURIBULLARD719@ACXIOM.COM,,,
2809,DERION,L,BULLARD,,161,,VALHALLA,LN,,,,NORWAY,ME,4268,,,,,,
2810,DERION,L,BULLARD,,,,,,,,,,,,,5013422348,,,,
2811,DERION,L,BULLARD,,,,,,,,,,,,,,DERIONBULLARD647@ACXIOM.COM,,,
2812,DERION,L,BULLARD,,,,,,,,,,,,,,DERIONBULLARD923@ACXIOM.COM,,,
2813,JOVANNY,F,CANFIELD,,2150,N,BILTMORE,CT,,,,ANCHORAGE,AK,99654,4534,,,,,
2814,JOVANNY,F,CANFIELD,,6411,S,137TH,ST,,,,CHALCO,NE,68137,4156,,,,,
2815,JOVANNY,F,CANFIELD,,,,,,,,,,,,,6503567563,,,,
2816,JOVANNY,F,CANFIELD,,,,,,,,,,,,,,JOVANNYCANFIELD182@ACXIOM.COM,,,
2817,JOVANNY,F,CANFIELD,,,,,,,,,,,,,,JOVANNYCANFIELD420@ACXIOM.COM,,,
2818,TESSA,T,CANFIELD,,2150,N,BILTMORE,CT,,,,ANCHORAGE,AK,99654,4534,,,,,
2819,TESSA,T,CANFIELD,,2834,,ADAMS,CT,,,,ELK GROVE VILLAGE,IL,60193,5700,,,,,
2820,TESSA,T,CANFIELD,,,,,,,,,,,,,5012524447,,,,
2821,TESSA,T,CANFIELD,,,,,,,,,,,,,,TESSACANFIELD169@ACXIOM.COM,,,
2822,LEORA,N,CANFIELD,,2150,N,BILTMORE,CT,,,,ANCHORAGE,AK,99654,4534,,,,,
2823,LEORA,N,CANFIELD,,4896,,263RD,CT,,,,CHISAGO CITY,MN,55092,9009,,,,,
2824,LEORA,N,CANFIELD,,3733,,CRAIG,AVE,,,,SEBRING,FL,33870,1140,,,,,
2825,LEORA,N,CANFIELD,,,,,,,,,,,,,6309643729,,,,
2826,LEORA,N,CANFIELD,,,,,,,,,,,,,9175104233,,,,
2827,KALA,C,CONRAD,,2200,,JACKSON,AVE,,,,NEW ORLEANS,LA,70113,2438,,,,,
2828,KALA,C,CONRAD,,2780,,ELDER,RD,,,,CARP LAKE,MI,49718,9763,,,,,
2829,ESHAN,U,CONRAD,SR,2200,,JACKSON,AVE,,,,NEW ORLEANS,LA,70113,2438,,,,,
2830,ESHAN,U,CONRAD,SR,,,,,,,,,,,,6503561537,,,,
2831,ESHAN,U,CONRAD,SR,,,,,,,,,,,,,ESHANCONRAD128@ACXIOM.COM,,,
2832,ISHAN,WILLIAMS,CONRAD,III,2200,,JACKSON,AVE,,,,NEW ORLEANS,LA,70113,2438,,,,,
2833,ISHAN,WILLIAMS,CONRAD,III,18245,W,CARIBBEAN,LN,,,,BUCKEYE,AZ,85388,7523,,,,,
2834,ISHAN,WILLIAMS,CONRAD,III,,,,,,,,,,,,6503564678,,,,
2835,ISHAN,WILLIAMS,CONRAD,III,,,,,,,,,,,,9175102158,,,,
2836,ISHAN,WILLIAMS,CONRAD,III,,,,,,,,,,,,,ISHANCONRAD241@ACXIOM.COM,,,
2837,ISHAN,WILLIAMS,CONRAD,III,,,,,,,,,,,,,ISHANCONRAD257@ACXIOM.COM,,,
2838,TAVON,T,CONRAD,IV,2200,,JACKSON,AVE,,,,NEW ORLEANS,LA,70113,2438,,,,,
2839,AKSHAJ,O,CONRAD,,2200,,JACKSON,AVE,,,,NEW ORLEANS,LA,70113,2438,,,,,
2840,AKSHAJ,O,CONRAD,,3905,,MONROE,AVE,,,,CHEYENNE,WY,82001,1943,,,,,
2841,AKSHAJ,O,CONRAD,,,,,,,,,,,,,,AKSHAJCONRAD724@ACXIOM.COM,,,
2842,AKSHAJ,O,CONRAD,,,,,,,,,,,,,,AKSHAJCONRAD389@ACXIOM.COM,,,
2843,STONE,LEO,LAMAR,,146,,B ARROYO HONDO,RD,,,,CA��ADA DE LOS ALAMOS,NM,87505,,,,,,
2844,STONE,LEO,LAMAR,,2119,,POTTER,ST,,,,LINCOLN,NE,68503,1154,,,,,
2845,STONE,LEO,LAMAR,,,,,,,,,,,,,9175102667,,,,
2846,STONE,LEO,LAMAR,,,,,,,,,,,,,5013424409,,,,
2847,EVITA,R,SHEARER,,207,,WHEATFIELD,DR,,,,CORONACA,SC,29649,7912,,,,,
2848,EVITA,R,SHEARER,,,,,,,,,,,,,6503564106,,,,
2849,EVITA,R,SHEARER,,,,,,,,,,,,,6503564114,,,,
2850,EVITA,R,SHEARER,,,,,,,,,,,,,,EVITASHEARER739@ACXIOM.COM,,,
2851,JALON,O,SHEARER,,207,,WHEATFIELD,DR,,,,CORONACA,SC,29649,7912,,,,,
2852,JALON,O,SHEARER,,,,,,,,,,,,,5012521067,,,,
2853,RHYS,Y,AVILA,,6921,,SPENCER DIXON,RD,,,,GREENSBORO,NC,27455,8220,,,,,
2854,RHYS,Y,AVILA,,,,,,,,,,,,,,RHYSAVILA627@ACXIOM.COM,,,
2855,OLETA,TAYLA,YANEZ,,673,N,4TH,ST,,,,ATLANTIC CITY,WY,82520,2224,,,,,
2856,OLETA,TAYLA,YANEZ,,110,,WALDEN,RD,,,,INGALLS PARK,IL,60433,3130,,,,,
2857,OLETA,TAYLA,YANEZ,,,,,,,,,,,,,6503560008,,,,
2858,OLETA,TAYLA,YANEZ,,,,,,,,,,,,,,OLETAYANEZ283@ACXIOM.COM,,,
2859,ULISES,Q,YANEZ,,673,N,4TH,ST,,,,ATLANTIC CITY,WY,82520,2224,,,,,
2860,ULISES,Q,YANEZ,,15326,,GERKIN,AVE,,,,ALONDRA PARK,CA,90260,2306,,,,,
2861,ULISES,Q,YANEZ,,,,,,,,,,,,,,ULISESYANEZ316@ACXIOM.COM,,,
2862,SHIRLENE,T,YANEZ,,673,N,4TH,ST,,,,ATLANTIC CITY,WY,82520,2224,,,,,
2863,SHIRLENE,T,YANEZ,,,,,,,,,,,,,,SHIRLENEYANEZ661@ACXIOM.COM,,,
2864,KARINA,Q,PIKE,,26416,,AUTUMN,GLN,,,,BOERNE,TX,78006,5201,,,,,
2865,KARINA,Q,PIKE,,37043,,MARIO ANN,CT,,,,DEARBORN HEIGHTS,MI,48174,1274,,,,,
2866,KARINA,Q,PIKE,,,,,,,,,,,,,6503567918,,,,
2867,KARINA,Q,PIKE,,,,,,,,,,,,,,KARINAPIKE376@ACXIOM.COM,,,
2868,BRYNN,DENISHA,PIKE,,26416,,AUTUMN,GLN,,,,BOERNE,TX,78006,5201,,,,,
2869,BRYNN,DENISHA,PIKE,,6409,,EVERGREEN,AVE,,,,LAS VEGAS,NV,89107,3454,,,,,
2870,BRYNN,DENISHA,PIKE,,,,,,,,,,,,,5013426492,,,,
2871,BRYNN,DENISHA,PIKE,,,,,,,,,,,,,5013426518,,,,
2872,BRYNN,DENISHA,PIKE,,,,,,,,,,,,,,BRYNNPIKE262@ACXIOM.COM,,,
2873,BRYNN,DENISHA,PIKE,,,,,,,,,,,,,,BRYNNPIKE135@ACXIOM.COM,,,
2874,CLARK,A,PIKE,,26416,,AUTUMN,GLN,,,,BOERNE,TX,78006,5201,,,,,
2875,CLARK,A,PIKE,,301,E,CONWAY,ST,,,,BAUXITE,AR,72015,3820,,,,,
2876,CLARK,A,PIKE,,70,W,POINT,DR,,,,CHANHASSEN,MN,55331,9458,,,,,
2877,CLARK,A,PIKE,,,,,,,,,,,,,,CLARKPIKE665@ACXIOM.COM,,,
2878,CLARK,A,PIKE,,,,,,,,,,,,,,CLARKPIKE880@ACXIOM.COM,,,
2879,TIAGO,K,RIGGS,,1115,,CHESTNUT,ST,,,,DOVER,OH,44622,2736,,,,,
2880,TIAGO,K,RIGGS,,1043,,FRANKLIN,AVE,,,,BLACK EAGLE,MT,59405,8231,,,,,
2881,TIAGO,K,RIGGS,,,,,,,,,,,,,5013425924,,,,
2882,TIAGO,K,RIGGS,,,,,,,,,,,,,9175102396,,,,
2883,TIAGO,K,RIGGS,,,,,,,,,,,,,,TIAGORIGGS581@ACXIOM.COM,,,
2884,TIAGO,K,RIGGS,,,,,,,,,,,,,,TIAGORIGGS612@ACXIOM.COM,,,
2885,ROMAN,I,RIGGS,,1115,,CHESTNUT,ST,,,,DOVER,OH,44622,2736,,,,,
2886,JUNIUS,MARCELL,RIGGS,IV,1115,,CHESTNUT,ST,,,,DOVER,OH,44622,2736,,,,,
2887,JUNIUS,MARCELL,RIGGS,IV,225,,VIKING,DR,,,,ASHLAND HEIGHTS,SD,57701,9552,,,,,
2888,JUNIUS,MARCELL,RIGGS,IV,1912,,SANDPIPER,RD,,,,WAUKON,IA,52172,7773,,,,,
2889,MARIEL,N,RIGGS,,1115,,CHESTNUT,ST,,,,DOVER,OH,44622,2736,,,,,
2890,MARIEL,N,RIGGS,,2480,,MAYFIELD,LN,,,,DO��A ANA,NM,88007,,,,,,
2891,MARIEL,N,RIGGS,,,,,,,,,,,,,5013426606,,,,
2892,MARIEL,N,RIGGS,,,,,,,,,,,,,,MARIELRIGGS928@ACXIOM.COM,,,
2893,MARIEL,N,RIGGS,,,,,,,,,,,,,,MARIELRIGGS387@ACXIOM.COM,,,
2894,KEONTE,GREYSEN,TYLER,III,2130,,THICKET,DR,,,,ANCHORAGE,AK,99623,,,,,,
2895,KEONTE,GREYSEN,TYLER,III,,,,,,,,,,,,5012529194,,,,
2896,JALEESA,C,TYLER,,2130,,THICKET,DR,,,,ANCHORAGE,AK,99623,,,,,,
2897,JALEESA,C,TYLER,,138,S,85TH,ST,,,,APACHE JUNCTION,AZ,85208,1510,,,,,
2898,JALEESA,C,TYLER,,,,,,,,,,,,,5012527357,,,,
2899,JALEESA,C,TYLER,,,,,,,,,,,,,5013420661,,,,
2900,KOLE,ZAMIR,TYLER,JR,2130,,THICKET,DR,,,,ANCHORAGE,AK,99623,,,,,,
2901,KOLE,ZAMIR,TYLER,JR,106,,SPRINGVIEW,DR,,,,JACKSON,TN,38305,6232,,,,,
2902,KOLE,ZAMIR,TYLER,JR,2705,,FISHOOK CACTUS,CT,,,,LAS VEGAS,NV,89106,1459,,,,,
2903,CONOR,N,KAUR,,817,,BRAEFIELD,CT,,,,BALLWIN,MO,63017,1828,,,,,
2904,CONOR,N,KAUR,,12243,,CLUBHOUSE,DR,,,,BASEHOR,KS,66109,5804,,,,,
2905,CONOR,N,KAUR,,31,,RODMAN,ST,,,,BOSTON,MA,2130,4618,,,,,
2906,CONOR,N,KAUR,,,,,,,,,,,,,6503568699,,,,
2907,CONOR,N,KAUR,,,,,,,,,,,,,5012523974,,,,
2908,CONOR,N,KAUR,,,,,,,,,,,,,,CONORKAUR254@ACXIOM.COM,,,
2909,EWELL,R,KAUR,SR,817,,BRAEFIELD,CT,,,,BALLWIN,MO,63017,1828,,,,,
2910,EWELL,R,KAUR,SR,348,,HARLAN,DR,,,,BETHANY,IN,46158,1358,,,,,
2911,EWELL,R,KAUR,SR,,,,,,,,,,,,9175105635,,,,
2912,EWELL,R,KAUR,SR,,,,,,,,,,,,,EWELLKAUR160@ACXIOM.COM,,,
2913,STONE,V,ERVIN,,1405,,COVE CREEK,DR,,,,BALLPLAY,AL,35905,1102,,,,,
2914,STONE,V,ERVIN,,805,W,HOGERSON,ST,,,,BUFFALO,WY,82834,1551,,,,,
2915,STONE,V,ERVIN,,939,,PLEASANT,ST,,,,ISLAND POND,VT,5846,9732,,,,,
2916,STONE,V,ERVIN,,,,,,,,,,,,,5012524914,,,,
2917,TANIA,CANDIDA,ERVIN,,1405,,COVE CREEK,DR,,,,BALLPLAY,AL,35905,1102,,,,,
2918,TANIA,CANDIDA,ERVIN,,,,,,,,,,,,,6503568501,,,,
2919,TANIA,CANDIDA,ERVIN,,,,,,,,,,,,,5013426635,,,,
2920,ADIEL,Q,METCALF,,137,,MOUNTAIN,ST,,,,ISLAND POND,VT,5846,9523,,,,,
2921,ADIEL,Q,METCALF,,816,,HAVERFORD,RD,,,,EDDYSTONE,PA,19078,2821,,,,,
2922,ADIEL,Q,METCALF,,,,,,,,,,,,,,ADIELMETCALF516@ACXIOM.COM,,,
2923,CORRIN,K,METCALF,,137,,MOUNTAIN,ST,,,,ISLAND POND,VT,5846,9523,,,,,
2924,CORRIN,K,METCALF,,,,,,,,,,,,,9175103385,,,,
2925,CORRIN,K,METCALF,,,,,,,,,,,,,,CORRINMETCALF387@ACXIOM.COM,,,
2926,JUNIPER,KATHIA,METCALF,,137,,MOUNTAIN,ST,,,,ISLAND POND,VT,5846,9523,,,,,
2927,JUNIPER,KATHIA,METCALF,,34412,,BURBAGE,RD,,,,BETHANY BEACH,DE,19945,3318,,,,,
2928,JUNIPER,KATHIA,METCALF,,2445,,HUGHES,DR,,,,COTTAGEVILLE,SC,29435,3653,,,,,
2929,JUNIPER,KATHIA,METCALF,,,,,,,,,,,,,9175104182,,,,
2930,JAVIEN,E,METCALF,,137,,MOUNTAIN,ST,,,,ISLAND POND,VT,5846,9523,,,,,
2931,JAVIEN,E,METCALF,,,,,,,,,,,,,9175109982,,,,
2932,JAVIEN,E,METCALF,,,,,,,,,,,,,,JAVIENMETCALF495@ACXIOM.COM,,,
2933,JAVIEN,E,METCALF,,,,,,,,,,,,,,JAVIENMETCALF998@ACXIOM.COM,,,
2934,KIRKLAND,V,LOCKWOOD,,104,,LINDEN,PL,,,,CLINTON,MS,39056,3915,,,,,
2935,NEREYDA,A,LOCKWOOD,,104,,LINDEN,PL,,,,CLINTON,MS,39056,3915,,,,,
2936,NEREYDA,A,LOCKWOOD,,1079,,WAYSIDE,DR,,,,EDWARDS,MS,39066,9601,,,,,
2937,NEREYDA,A,LOCKWOOD,,75,,LINCOLN,ST,,,,AUBURN,ME,4240,,,,,,
2938,NEREYDA,A,LOCKWOOD,,,,,,,,,,,,,5013429915,,,,
2939,CHANCELLOR,Q,LOCKWOOD,,104,,LINDEN,PL,,,,CLINTON,MS,39056,3915,,,,,
2940,CHANCELLOR,Q,LOCKWOOD,,,,,,,,,,,,,,CHANCELLORLOCKWOOD660@ACXIOM.COM,,,
2941,CHANCELLOR,Q,LOCKWOOD,,,,,,,,,,,,,,CHANCELLORLOCKWOOD255@ACXIOM.COM,,,
2942,BELIA,,LOCKWOOD,,104,,LINDEN,PL,,,,CLINTON,MS,39056,3915,,,,,
2943,BELIA,,LOCKWOOD,,6535,,SMUCKER,DR,,,,WESTFIELD CENTER,OH,44251,,,,,,
2944,BELIA,,LOCKWOOD,,,,,,,,,,,,,9175103143,,,,
2945,BELIA,,LOCKWOOD,,,,,,,,,,,,,,BELIALOCKWOOD659@ACXIOM.COM,,,
2946,JEFFEREY,E,LOCKWOOD,,104,,LINDEN,PL,,,,CLINTON,MS,39056,3915,,,,,
2947,JEFFEREY,E,LOCKWOOD,,16020,,SAHLER,CIR,,,,OMAHA,NE,68116,2480,,,,,
2948,JEFFEREY,E,LOCKWOOD,,,,,,,,,,,,,5012526052,,,,
2949,JEFFEREY,E,LOCKWOOD,,,,,,,,,,,,,,JEFFEREYLOCKWOOD263@ACXIOM.COM,,,
2950,JEFFEREY,E,LOCKWOOD,,,,,,,,,,,,,,JEFFEREYLOCKWOOD302@ACXIOM.COM,,,
2951,IDALY,G,OAKES,,3083,,HIGHWAY 472,,,,,HAZLEHURST,MS,39083,9181,,,,,
2952,IDALY,G,OAKES,,1209,,SANDY BAR,DR,,,,WASHINGTON,MD,20744,6940,,,,,
2953,IDALY,G,OAKES,,2769,,ROBINHOOD,LN,NW,,,ADAIR VILLAGE,OR,97321,1040,,,,,
2954,IDALY,G,OAKES,,,,,,,,,,,,,,IDALYOAKES357@ACXIOM.COM,,,
2955,TIERA,TERI,OAKES,,3083,,HIGHWAY 472,,,,,HAZLEHURST,MS,39083,9181,,,,,
2956,TIERA,TERI,OAKES,,,,,,,,,,,,,,TIERAOAKES348@ACXIOM.COM,,,
2957,TIERA,TERI,OAKES,,,,,,,,,,,,,,TIERAOAKES181@ACXIOM.COM,,,
2958,KELVIN,,OAKES,,3083,,HIGHWAY 472,,,,,HAZLEHURST,MS,39083,9181,,,,,
2959,KELVIN,,OAKES,,9434,,SCULLY,RD,,,,WHITMORE LAKE,MI,48189,9690,,,,,
2960,KELVIN,,OAKES,,,,,,,,,,,,,6309649922,,,,
2961,TYRON,M,OAKES,,3083,,HIGHWAY 472,,,,,HAZLEHURST,MS,39083,9181,,,,,
2962,TYRON,M,OAKES,,30,,HIGHLAND,AVE,,,,GORHAM,ME,4038,1702,,,,,
2963,TYRON,M,OAKES,,,,CLEVELAND,AVE,NW,,,WASHINGTON,DC,20008,,,,,,
2964,LAMARION,JAHIR,BARONE,,625,,FINLEY,RD,,,,CATAWBA,SC,29730,3927,,,,,
2965,LAMARION,JAHIR,BARONE,,237,E,113TH,ST,,,,CALUMET PARK,IL,60628,5024,,,,,
2966,LAMARION,JAHIR,BARONE,,,,,,,,,,,,,,LAMARIONBARONE701@ACXIOM.COM,,,
2967,LAMARION,JAHIR,BARONE,,,,,,,,,,,,,,LAMARIONBARONE922@ACXIOM.COM,,,
2968,HERSHEL,K,WHITTINGTON,,668,,NEWARK,RD,,,,ISLAND POND,VT,5846,9504,,,,,
2969,HERSHEL,K,WHITTINGTON,,605,,WOODLAND,AVE,,,,OAK VALLEY,NJ,8097,,,,,,
2970,HERSHEL,K,WHITTINGTON,,,,,,,,,,,,,6503564238,,,,
2971,HERSHEL,K,WHITTINGTON,,,,,,,,,,,,,,HERSHELWHITTINGTON664@ACXIOM.COM,,,
2972,LAFAYETTE,KEENAN,WHITTINGTON,,668,,NEWARK,RD,,,,ISLAND POND,VT,5846,9504,,,,,
2973,LAFAYETTE,KEENAN,WHITTINGTON,,3708,,ELIZABETH,AVE,,,,BRICES CREEK,NC,28562,4838,,,,,
2974,LAFAYETTE,KEENAN,WHITTINGTON,,,,,,,,,,,,,5013424595,,,,
2975,LAFAYETTE,KEENAN,WHITTINGTON,,,,,,,,,,,,,,LAFAYETTEWHITTINGTON821@ACXIOM.COM,,,
2976,LADARIUS,O,DANG,,14231,,SAVANNAH,DR,,,,COUNTY CENTER,VA,22193,5412,,,,,
2977,LADARIUS,O,DANG,,9624,,PERALTA,RD,NE,,,ALBUQUERQUE,NM,87109,6360,,,,,
2978,LADARIUS,O,DANG,,143,,AMANDA,DR,,,,COLUMBUS,MS,39702,8841,,,,,
2979,LADARIUS,O,DANG,,,,,,,,,,,,,,LADARIUSDANG768@ACXIOM.COM,,,
2980,FLETCHER,N,DANG,,14231,,SAVANNAH,DR,,,,COUNTY CENTER,VA,22193,5412,,,,,
2981,FLETCHER,N,DANG,,9600,,BRIEN,ST,,,,ANCHORAGE,AK,99507,6667,,,,,
2982,FLETCHER,N,DANG,,,,,,,,,,,,,5013427761,,,,
2983,FLETCHER,N,DANG,,,,,,,,,,,,,,FLETCHERDANG813@ACXIOM.COM,,,
2984,TAYLA,,HORNER,,7,,MERIDIAN,DR,,,,SOUTH ELIOT,NH,3820,4511,,,,,
2985,TAYLA,,HORNER,,7137,,EASTERN,RD,,,,BRIDGETOWN,MS,38654,8505,,,,,
2986,TAYLA,,HORNER,,,,,,,,,,,,,5013423954,,,,
2987,BENJAMEN,G,HORNER,JR,7,,MERIDIAN,DR,,,,SOUTH ELIOT,NH,3820,4511,,,,,
2988,BENJAMEN,G,HORNER,JR,493,,DAVIS FARM,DR,,,,CHINA GROVE,NC,28147,6780,,,,,
2989,BENJAMEN,G,HORNER,JR,,,,,,,,,,,,,BENJAMENHORNER128@ACXIOM.COM,,,
2990,WINNIFRED,X,APODACA,,20,,PAIGE,DR,,,,GORHAM,ME,4038,2156,,,,,
2991,WINNIFRED,X,APODACA,,155,,POINT,DR,,,,BURNSIDE,KY,42633,8435,,,,,
2992,WINNIFRED,X,APODACA,,94-870,,LUMAHAI,ST,,#,Q-206,EAST HONOLULU,HI,96825,2103,,,,,
2993,WINNIFRED,X,APODACA,,,,,,,,,,,,,9175106705,,,,
2994,WINNIFRED,X,APODACA,,,,,,,,,,,,,,WINNIFREDAPODACA652@ACXIOM.COM,,,
2995,BRYSEN,K,APODACA,,20,,PAIGE,DR,,,,GORHAM,ME,4038,2156,,,,,
2996,BRYSEN,K,APODACA,,17,,PEQUOT,DR,,,,NORWALK,CT,6855,1608,,,,,
2997,BRYSEN,K,APODACA,,,,,,,,,,,,,5013420648,,,,
2998,BRYSEN,K,APODACA,,,,,,,,,,,,,,BRYSENAPODACA825@ACXIOM.COM,,,
2999,DOUGLAS,C,APODACA,,20,,PAIGE,DR,,,,GORHAM,ME,4038,2156,,,,,
3000,DOUGLAS,C,APODACA,,719,,DEANS FERRY,RD,,,,COLONY,AL,35079,6660,,,,,
3001,DOUGLAS,C,APODACA,,,,,,,,,,,,,,DOUGLASAPODACA510@ACXIOM.COM,,,
3002,DOUGLAS,C,APODACA,,,,,,,,,,,,,,DOUGLASAPODACA327@ACXIOM.COM,,,
3003,EFREN,O,APODACA,,20,,PAIGE,DR,,,,GORHAM,ME,4038,2156,,,,,
3004,EFREN,O,APODACA,,5573,,RIDGE,AVE,,,,ST. LOUIS,MO,63112,4244,,,,,
3005,EFREN,O,APODACA,,,,,,,,,,,,,,EFRENAPODACA815@ACXIOM.COM,,,
3006,EFREN,O,APODACA,,,,,,,,,,,,,,EFRENAPODACA749@ACXIOM.COM,,,
3007,JEMAL,OMARION,BLOUNT,,9616,,STONE,ST,NW,,,ALBUQUERQUE,NM,87114,6019,,,,,
3008,JEMAL,OMARION,BLOUNT,,44929,,REDWOOD,AVE,,,,LANCASTER,CA,93534,2663,,,,,
3009,JEMAL,OMARION,BLOUNT,,218,N,COLLEGE,ST,,,,MARTINSBURG,WV,25401,3306,,,,,
3010,JEMAL,OMARION,BLOUNT,,,,,,,,,,,,,,JEMALBLOUNT602@ACXIOM.COM,,,
3011,JULISSA,KENDYLL,BLOUNT,,9616,,STONE,ST,NW,,,ALBUQUERQUE,NM,87114,6019,,,,,
3012,JULISSA,KENDYLL,BLOUNT,,501,,AVERY,ST,,,,DEATSVILLE,AL,36022,2682,,,,,
3013,KAMILAH,,BLOUNT,,9616,,STONE,ST,NW,,,ALBUQUERQUE,NM,87114,6019,,,,,
3014,KAMILAH,,BLOUNT,,6104,W,PEACH RIDGE,WAY,,,,KEARNS,UT,84128,5640,,,,,
3015,KAMILAH,,BLOUNT,,465,,MAIN,ST,,,,CARIBOU,ME,4736,4410,,,,,
3016,KAMILAH,,BLOUNT,,,,,,,,,,,,,5013422576,,,,
3017,KAMILAH,,BLOUNT,,,,,,,,,,,,,,KAMILAHBLOUNT716@ACXIOM.COM,,,
3018,BARNEY,K,BLOUNT,,9616,,STONE,ST,NW,,,ALBUQUERQUE,NM,87114,6019,,,,,
3019,BARNEY,K,BLOUNT,,7965,,QUAIL,CT,,,,BALTIMORE,MD,21061,4901,,,,,
3020,BARNEY,K,BLOUNT,,1258,,RED OAK PLANTATION,DR,,,,BALLWIN,MO,63021,7344,,,,,
3021,BARNEY,K,BLOUNT,,,,,,,,,,,,,9175103143,,,,
3022,BARNEY,K,BLOUNT,,,,,,,,,,,,,,BARNEYBLOUNT115@ACXIOM.COM,,,
3023,DOMINICK,L,BLOUNT,,9616,,STONE,ST,NW,,,ALBUQUERQUE,NM,87114,6019,,,,,
3024,DOMINICK,L,BLOUNT,,W5566,,GEMA,DR,,,,PARDEEVILLE,WI,53954,9795,,,,,
3025,DOMINICK,L,BLOUNT,,2036,,HACKBERRY,RD,,,,VIRGINIA BEACH,VA,23451,1650,,,,,
3026,JAKYRA,K,LANTZ,,1616,W,CORNERSTONE,DR,,,,COPPERTON,UT,84095,4583,,,,,
3027,JAKYRA,K,LANTZ,,1129,,CHESTER,AVE,,,,NASHVILLE-DAVIDSON METROPOLITAN GOVERNMENT (BALANCE),TN,37206,2221,,,,,
3028,JAKYRA,K,LANTZ,,,,,,,,,,,,,,JAKYRALANTZ185@ACXIOM.COM,,,
3029,COTY,,WINKLER,,245,,LAKEVIEW,AVE,,,,BREWER,ME,4429,,,,,,
3030,COTY,,WINKLER,,20,,BUCKLEY MEADOWS,DR,,,,EAST CARONDELET,MO,63125,3536,,,,,
3031,COTY,,WINKLER,,4075,,FOX HOLLOW,CT,,,,FOUR BRIDGES,OH,45040,8247,,,,,
3032,COTY,,WINKLER,,,,,,,,,,,,,,COTYWINKLER239@ACXIOM.COM,,,
3033,YOUSEF,MARCELO,WINKLER,,245,,LAKEVIEW,AVE,,,,BREWER,ME,4429,,,,,,
3034,YOUSEF,MARCELO,WINKLER,,2220,S,6TH,ST,,,,GREENFIELD,WI,53215,2743,,,,,
3035,YOUSEF,MARCELO,WINKLER,,1227,,ARAPAHOE,ST,,,,EAST THERMOPOLIS,WY,82443,2120,,,,,
